"","V1","V2","V3","V4"
"53468",136,53468,440000,0.0610866
"53469",136,53469,450000,0.123942
"53470",136,53470,460000,0.23323
"53471",136,53471,470000,0.266081
"53472",136,53472,490000,0.164678
"53473",136,53473,500000,0.116519
"53474",136,53474,510000,0.219058
"53475",136,53475,520000,0.106853
"53476",136,53476,530000,0.16057
"53477",136,53477,540000,0.0418588
"53478",136,53478,550000,0.171159
"53479",136,53479,560000,0.0419776
"53480",136,53480,570000,0.149457
"53481",136,53481,580000,0.0348462
"53482",136,53482,600000,0.104976
"53483",136,53483,610000,0.127718
"53484",136,53484,620000,0.167517
"53485",136,53485,630000,0.2362
"53486",136,53486,640000,0.125411
"53487",136,53487,650000,0.24497
"53488",136,53488,660000,0.123501
"53489",136,53489,670000,0.0845615
"53490",136,53490,690000,0.143004
"53491",136,53491,700000,0.137909
"53492",136,53492,710000,0.138204
"53493",136,53493,720000,0.164553
"53494",136,53494,730000,0.250754
"53495",136,53495,740000,0.175044
"53496",136,53496,750000,0.329424
"53497",136,53497,760000,0.232897
"53498",136,53498,770000,0.186226
"53499",136,53499,780000,0.227013
"53500",136,53500,790000,0.219709
"53501",136,53501,800000,0.294682
"53502",136,53502,810000,0.173807
"53503",136,53503,820000,0.192766
"53504",136,53504,840000,0.0712617
"53505",136,53505,850000,0.1356
"53506",136,53506,860000,0.203133
"53507",136,53507,880000,0.212938
"53508",136,53508,890000,0.232347
"53509",136,53509,900000,0.194813
"53510",136,53510,910000,0.0921304
"53511",136,53511,920000,0.0845615
"53512",136,53512,930000,0.318795
"53513",136,53513,940000,0.0547898
"53514",136,53514,950000,0.0847247
"53515",136,53515,960000,0.163814
"53516",136,53516,970000,0.0346381
"53517",136,53517,980000,0.117917
"53518",136,53518,990000,0.18225
"53519",136,53519,1000000,0.0549774
"53520",136,53520,1020000,0.124959
"53521",136,53521,1030000,0.0702798
"53522",136,53522,1040000,0.103841
"53523",136,53523,1060000,0.241042
"53524",136,53524,1070000,0.140982
"53525",136,53525,1080000,0.231597
"53526",136,53526,1090000,0.214959
"53527",136,53527,1110000,0.0672678
"53528",136,53528,1120000,0.159544
"53529",136,53529,1130000,0.148489
"53530",136,53530,1140000,0.0761419
"53531",136,53531,1150000,0.180317
"53532",136,53532,1160000,0.179032
"53533",136,53533,1170000,0.0610992
"53534",136,53534,1180000,0.0889092
"53535",136,53535,1190000,0.0900028
"53536",136,53536,1200000,0.157151
"53537",136,53537,1210000,0.131257
"53538",136,53538,1220000,0.11598
"53539",136,53539,1230000,0.0648132
"53540",136,53540,1240000,0.0987698
"53541",136,53541,1250000,0.28555
"53542",136,53542,1260000,0.0962586
"53543",136,53543,1280000,0.207455
"53544",136,53544,1290000,0.196707
"53545",136,53545,1300000,0.166053
"53546",136,53546,1310000,0.188218
"53547",136,53547,1320000,0.160215
"53548",136,53548,1330000,0.266599
"53549",136,53549,1340000,0.27344
"53550",136,53550,1350000,0.149509
"53551",136,53551,1360000,0.234745
"53552",136,53552,1370000,0.203979
"53553",136,53553,1380000,0.208067
"53554",136,53554,1390000,0.0285252
"53555",136,53555,1400000,0.189256
"53556",136,53556,1410000,0.199807
"53557",136,53557,1420000,0.230862
"53558",136,53558,1430000,0.111144
"53559",136,53559,1440000,0.152687
"53560",136,53560,1450000,0.198728
"53561",136,53561,1460000,0.345141
"53562",136,53562,1470000,0.158345
"53563",136,53563,1480000,0.15002
"53564",136,53564,1490000,0.203411
"53565",136,53565,1500000,0.183732
"53566",136,53566,1510000,0.219967
"53567",136,53567,1520000,0.367032
"53568",136,53568,1530000,0.356538
"53569",136,53569,1540000,0.247732
"53570",136,53570,1550000,0.237746
"53571",136,53571,1560000,0.414792
"53572",136,53572,1570000,0.340796
"53573",136,53573,1580000,0.423888
"53574",136,53574,1590000,0.264514
"53575",136,53575,1600000,0.406849
"53576",136,53576,1610000,0.137138
"53577",136,53577,1620000,0.182462
"53578",136,53578,1630000,0.133149
"53579",136,53579,1640000,0.377064
"53580",136,53580,1650000,0.229723
"53581",136,53581,1660000,0.192113
"53582",136,53582,1670000,0.228702
"53583",136,53583,1680000,0.408545
"53584",136,53584,1690000,0.112889
"53585",136,53585,1700000,0.230375
"53586",136,53586,1710000,0.17783
"53587",136,53587,1720000,0.219109
"53588",136,53588,1730000,0.187604
"53589",136,53589,1750000,0.193227
"53590",136,53590,1760000,0.0297925
"53591",136,53591,1770000,0.0709631
"53592",136,53592,1780000,0.162814
"53593",136,53593,1790000,0.198456
"53594",136,53594,1800000,0.0591052
"53595",136,53595,1810000,0.153223
"53596",136,53596,1820000,0.128956
"53597",136,53597,1830000,0.175232
"53598",136,53598,1850000,0.0693087
"53599",136,53599,1860000,0.149471
"53600",136,53600,1880000,0.0650452
"53601",136,53601,1890000,0.0353232
"53602",136,53602,1900000,0.103322
"53603",136,53603,1910000,0.0472262
"53604",136,53604,1920000,0.187839
"53605",136,53605,1930000,0.116393
"53606",136,53606,1940000,0.126409
"53607",136,53607,1950000,0.183343
"53608",136,53608,1960000,0.100632
"53609",136,53609,1970000,0.0465428
"53610",136,53610,1980000,0.108442
"53611",136,53611,1990000,0.102902
"53612",137,53612,10000,0.123295
"53613",137,53613,20000,0.1408
"53614",137,53614,30000,0.0437382
"53615",137,53615,40000,0.133002
"53616",137,53616,60000,0.192807
"53617",137,53617,70000,0.380741
"53618",137,53618,80000,0.155715
"53619",137,53619,90000,0.119433
"53620",137,53620,100000,0.186944
"53621",137,53621,110000,0.13265
"53622",137,53622,120000,0.164662
"53623",137,53623,130000,0.225509
"53624",137,53624,140000,0.0181628
"53625",137,53625,150000,0.200748
"53626",137,53626,160000,0.192219
"53627",137,53627,180000,0.0469143
"53628",137,53628,200000,0.209955
"53629",137,53629,210000,0.0687204
"53630",137,53630,220000,0.00596703
"53631",137,53631,230000,0.0732279
"53632",137,53632,250000,0.143941
"53633",137,53633,270000,0.334819
"53634",137,53634,280000,0.084334
"53635",137,53635,290000,0.303318
"53636",137,53636,300000,0.384062
"53637",137,53637,310000,0.152515
"53638",137,53638,320000,0.0981257
"53639",137,53639,330000,0.0993886
"53640",137,53640,340000,0.0613628
"53641",137,53641,350000,0.124675
"53642",137,53642,360000,0.133183
"53643",137,53643,370000,0.14741
"53644",137,53644,380000,0.136836
"53645",137,53645,390000,0.078742
"53646",137,53646,400000,0.148894
"53647",137,53647,410000,0.120735
"53648",137,53648,420000,0.0807621
"53649",137,53649,430000,0.114615
"53650",137,53650,440000,0.186828
"53651",137,53651,450000,0.0626166
"53652",137,53652,460000,0.293826
"53653",137,53653,470000,0.161953
"53654",137,53654,480000,0.124187
"53655",137,53655,490000,0.119649
"53656",137,53656,500000,0.240949
"53657",137,53657,510000,0.287361
"53658",137,53658,520000,0.205468
"53659",137,53659,530000,0.207992
"53660",137,53660,540000,0.266877
"53661",137,53661,550000,0.231276
"53662",137,53662,560000,0.131464
"53663",137,53663,570000,0.105639
"53664",137,53664,580000,0.145277
"53665",137,53665,590000,0.220146
"53666",137,53666,600000,0.113194
"53667",137,53667,610000,0.0753212
"53668",137,53668,620000,0.176179
"53669",137,53669,630000,0.150057
"53670",137,53670,640000,0.139369
"53671",137,53671,650000,0.308869
"53672",137,53672,660000,0.151982
"53673",137,53673,670000,0.176422
"53674",137,53674,680000,0.134173
"53675",137,53675,690000,0.154608
"53676",137,53676,700000,0.125281
"53677",137,53677,710000,0.140409
"53678",137,53678,720000,0.30909
"53679",137,53679,730000,0.148622
"53680",137,53680,740000,0.189224
"53681",137,53681,750000,0.206194
"53682",137,53682,760000,0.118976
"53683",137,53683,770000,0.167151
"53684",137,53684,780000,0.104599
"53685",137,53685,790000,0.0757327
"53686",137,53686,800000,0.235724
"53687",137,53687,810000,0.30813
"53688",137,53688,820000,0.247434
"53689",137,53689,830000,0.157427
"53690",137,53690,840000,0.166724
"53691",137,53691,850000,0.230353
"53692",137,53692,860000,0.202107
"53693",137,53693,870000,0.151814
"53694",137,53694,880000,0.19258
"53695",137,53695,890000,0.179971
"53696",137,53696,900000,0.270047
"53697",137,53697,910000,0.331389
"53698",137,53698,930000,0.225351
"53699",137,53699,940000,0.247772
"53700",137,53700,950000,0.245219
"53701",137,53701,960000,0.123132
"53702",137,53702,970000,0.294431
"53703",137,53703,980000,0.143978
"53704",137,53704,990000,0.257679
"53705",137,53705,1000000,0.133167
"53706",137,53706,1010000,0.13794
"53707",137,53707,1020000,0.244596
"53708",137,53708,1030000,0.286621
"53709",137,53709,1040000,0.198703
"53710",137,53710,1050000,0.146047
"53711",137,53711,1060000,0.0605519
"53712",137,53712,1070000,0.198198
"53713",137,53713,1080000,0.186478
"53714",137,53714,1090000,0.120239
"53715",137,53715,1100000,0.0930544
"53716",137,53716,1110000,0.0350582
"53717",137,53717,1130000,0.199967
"53718",137,53718,1140000,0.146949
"53719",137,53719,1150000,0.218235
"53720",137,53720,1160000,0.0757673
"53721",137,53721,1170000,0.160893
"53722",137,53722,1180000,0.105601
"53723",137,53723,1190000,0.0905367
"53724",137,53724,1200000,0.0905858
"53725",137,53725,1210000,0.141406
"53726",137,53726,1220000,0.0675246
"53727",137,53727,1260000,0.147796
"53728",137,53728,1270000,0.23911
"53729",137,53729,1280000,0.122981
"53730",137,53730,1290000,0.114274
"53731",137,53731,1300000,0.147198
"53732",137,53732,1310000,0.038184
"53733",137,53733,1320000,0.0855874
"53734",137,53734,1330000,0.218816
"53735",137,53735,1340000,0.0649257
"53736",137,53736,1350000,0.198728
"53737",137,53737,1360000,0.161174
"53738",137,53738,1370000,0.096501
"53739",137,53739,1380000,0.108844
"53740",137,53740,1390000,0.043316
"53741",137,53741,1400000,0.152056
"53742",137,53742,1410000,0.119276
"53743",137,53743,1420000,0.117896
"53744",137,53744,1430000,0.0905409
"53745",137,53745,1440000,0.160718
"53746",137,53746,1450000,0.200666
"53747",137,53747,1460000,0.17526
"53748",137,53748,1470000,0.12836
"53749",137,53749,1480000,0.112672
"53750",137,53750,1490000,0.267168
"53751",137,53751,1500000,0.128726
"53752",137,53752,1510000,0.0780871
"53753",137,53753,1520000,0.0485977
"53754",137,53754,1530000,0.0924977
"53755",137,53755,1540000,0.0926014
"53756",137,53756,1550000,0.0184271
"53757",137,53757,1560000,0.168446
"53758",137,53758,1570000,0.185735
"53759",137,53759,1580000,0.0359776
"53760",137,53760,1590000,0.265449
"53761",137,53761,1600000,0.182077
"53762",137,53762,1620000,0.0965827
"53763",137,53763,1630000,0.30581
"53764",137,53764,1640000,0.100425
"53765",137,53765,1650000,0.296519
"53766",137,53766,1660000,0.180213
"53767",137,53767,1670000,0.0942445
"53768",137,53768,1680000,0.121333
"53769",137,53769,1690000,0.180863
"53770",137,53770,1700000,0.084404
"53771",137,53771,1710000,0.20265
"53772",137,53772,1720000,0.361019
"53773",137,53773,1730000,0.137749
"53774",137,53774,1740000,0.129914
"53775",137,53775,1750000,0.0375005
"53776",137,53776,1760000,0.104325
"53777",137,53777,1770000,0.0368473
"53778",137,53778,1780000,0.0434787
"53779",137,53779,1790000,0.0756164
"53780",137,53780,1800000,0.00281889
"53781",137,53781,1820000,0.0928698
"53782",137,53782,1830000,0.219716
"53783",137,53783,1840000,0.0166561
"53784",137,53784,1850000,0.0628879
"53785",137,53785,1860000,0.118431
"53786",137,53786,1870000,0.0944882
"53787",137,53787,1880000,0.0722716
"53788",137,53788,1890000,0.173049
"53789",137,53789,1930000,0.190563
"53790",137,53790,1940000,0.216418
"53791",137,53791,1960000,0.0441741
"53792",137,53792,1970000,0.0947676
"53793",137,53793,1980000,0.04186
"53794",138,53794,20000,0.490153
"53795",138,53795,30000,0.570789
"53796",138,53796,80000,0.110826
"53797",138,53797,90000,0.0315638
"53798",138,53798,200000,0.140438
"53799",138,53799,210000,0.215524
"53800",138,53800,220000,0.15896
"53801",138,53801,230000,0.132744
"53802",138,53802,240000,0.0681191
"53803",138,53803,250000,0.202231
"53804",138,53804,260000,0.0116324
"53805",138,53805,270000,0.0479208
"53806",138,53806,280000,0.0849999
"53807",138,53807,290000,0.101771
"53808",138,53808,300000,0.302005
"53809",138,53809,310000,0.476991
"53810",138,53810,320000,0.143035
"53811",138,53811,330000,0.304655
"53812",138,53812,340000,0.202566
"53813",138,53813,360000,0.227769
"53814",138,53814,380000,0.0880242
"53815",138,53815,400000,0.230848
"53816",138,53816,410000,0.114916
"53817",138,53817,420000,0.0886159
"53818",138,53818,430000,0.10741
"53819",138,53819,440000,0.161854
"53820",138,53820,450000,0.137547
"53821",138,53821,460000,0.0472231
"53822",138,53822,480000,0.238291
"53823",138,53823,490000,0.171133
"53824",138,53824,510000,0.228738
"53825",138,53825,520000,0.0972511
"53826",138,53826,530000,0.154361
"53827",138,53827,540000,0.205259
"53828",138,53828,550000,0.233572
"53829",138,53829,560000,0.14727
"53830",138,53830,570000,0.202884
"53831",138,53831,620000,0.0988876
"53832",138,53832,630000,0.182444
"53833",138,53833,640000,0.101376
"53834",138,53834,650000,0.160335
"53835",138,53835,660000,0.0380351
"53836",138,53836,670000,0.0436341
"53837",138,53837,680000,0.0770906
"53838",138,53838,690000,0.191249
"53839",138,53839,700000,0.10232
"53840",138,53840,710000,0.1419
"53841",138,53841,720000,0.138176
"53842",138,53842,730000,0.445368
"53843",138,53843,740000,0.25802
"53844",138,53844,750000,0.320892
"53845",138,53845,760000,0.233851
"53846",138,53846,780000,0.232489
"53847",138,53847,790000,0.0403598
"53848",138,53848,800000,0.0603437
"53849",138,53849,810000,0.245559
"53850",138,53850,820000,0.256633
"53851",138,53851,830000,0.226154
"53852",138,53852,840000,0.092324
"53853",138,53853,850000,0.225159
"53854",138,53854,860000,0.193965
"53855",138,53855,870000,0.065642
"53856",138,53856,880000,0.132554
"53857",138,53857,890000,0.173053
"53858",138,53858,900000,0.139512
"53859",138,53859,910000,0.194134
"53860",138,53860,920000,0.0429136
"53861",138,53861,930000,0.0744949
"53862",138,53862,940000,0.16548
"53863",138,53863,950000,0.198804
"53864",138,53864,960000,0.139865
"53865",138,53865,990000,0.0315838
"53866",138,53866,1000000,0.0875912
"53867",138,53867,1010000,0.161439
"53868",138,53868,1020000,0.18119
"53869",138,53869,1030000,0.0534417
"53870",138,53870,1040000,0.227381
"53871",138,53871,1050000,0.216418
"53872",138,53872,1120000,0.106093
"53873",138,53873,1130000,0.0796484
"53874",138,53874,1140000,0.155103
"53875",138,53875,1150000,0.187742
"53876",138,53876,1170000,0.131824
"53877",138,53877,1180000,0.0607237
"53878",138,53878,1190000,0.024467
"53879",138,53879,1200000,0.0416812
"53880",138,53880,1210000,0.228817
"53881",138,53881,1220000,0.141614
"53882",138,53882,1240000,0.0891916
"53883",138,53883,1260000,0.133096
"53884",138,53884,1270000,0.196386
"53885",138,53885,1300000,0.178561
"53886",138,53886,1320000,0.135142
"53887",138,53887,1330000,0.14023
"53888",138,53888,1340000,0.111714
"53889",138,53889,1350000,0.191546
"53890",138,53890,1360000,0.273931
"53891",138,53891,1370000,0.0956918
"53892",138,53892,1380000,0.255367
"53893",138,53893,1390000,0.16342
"53894",138,53894,1400000,0.0645498
"53895",138,53895,1440000,0.046572
"53896",138,53896,1450000,0.215985
"53897",138,53897,1460000,0.167056
"53898",138,53898,1470000,0.219754
"53899",138,53899,1500000,0.327516
"53900",138,53900,1530000,0.297612
"53901",138,53901,1540000,0.0734558
"53902",138,53902,1550000,0.137315
"53903",138,53903,1560000,0.143918
"53904",138,53904,1570000,0.143272
"53905",138,53905,1580000,0.0617509
"53906",138,53906,1590000,0.00367201
"53907",138,53907,1600000,0.290222
"53908",138,53908,1610000,0.200159
"53909",138,53909,1640000,0.0732237
"53910",138,53910,1650000,0.109032
"53911",138,53911,1660000,0.133491
"53912",138,53912,1670000,0.220715
"53913",138,53913,1720000,0.239317
"53914",138,53914,1730000,0.07168
"53915",138,53915,1740000,0.0212788
"53916",138,53916,1750000,0.0603413
"53917",138,53917,1760000,0.0905131
"53918",138,53918,1800000,0.0617096
"53919",138,53919,1820000,0.104053
"53920",138,53920,1840000,0.0263256
"53921",138,53921,1850000,0.0327752
"53922",138,53922,1860000,0.0959336
"53923",138,53923,1890000,0.0711448
"53924",138,53924,1960000,0.343914
"53925",139,53925,10000,0.165202
"53926",139,53926,30000,0.31187
"53927",139,53927,50000,0.442957
"53928",139,53928,60000,0.351206
"53929",139,53929,80000,0.178209
"53930",139,53930,90000,0.231913
"53931",139,53931,100000,0.249371
"53932",139,53932,110000,0.293681
"53933",139,53933,120000,0.202965
"53934",139,53934,140000,0.305637
"53935",139,53935,160000,0.319215
"53936",139,53936,170000,0.268259
"53937",139,53937,180000,0.271595
"53938",139,53938,190000,0.280017
"53939",139,53939,200000,0.133452
"53940",139,53940,210000,0.382609
"53941",139,53941,230000,0.120146
"53942",139,53942,240000,0.386649
"53943",139,53943,260000,0.187794
"53944",139,53944,280000,0.381703
"53945",139,53945,290000,0.0698008
"53946",139,53946,350000,0.0908317
"53947",139,53947,370000,0.444096
"53948",139,53948,400000,0.234615
"53949",139,53949,420000,0.214533
"53950",139,53950,440000,0.284014
"53951",139,53951,460000,0.0643863
"53952",139,53952,480000,0.215936
"53953",139,53953,490000,0.185044
"53954",139,53954,500000,0.2173
"53955",139,53955,520000,0.188233
"53956",139,53956,530000,0.138649
"53957",139,53957,540000,0.0912958
"53958",139,53958,550000,0.197667
"53959",139,53959,570000,0.24359
"53960",139,53960,590000,0.0598219
"53961",139,53961,600000,0.162759
"53962",139,53962,610000,0.152693
"53963",139,53963,630000,0.142496
"53964",139,53964,640000,0.278478
"53965",139,53965,650000,0.161327
"53966",139,53966,670000,0.287536
"53967",139,53967,690000,0.124637
"53968",139,53968,700000,0.109957
"53969",139,53969,730000,0.242374
"53970",139,53970,750000,0.29974
"53971",139,53971,760000,0.408689
"53972",139,53972,770000,0.171522
"53973",139,53973,780000,0.387414
"53974",139,53974,790000,0.378769
"53975",139,53975,800000,0.299458
"53976",139,53976,810000,0.374205
"53977",139,53977,820000,0.0754669
"53978",139,53978,850000,0.0625093
"53979",139,53979,860000,0.208399
"53980",139,53980,940000,0.179493
"53981",139,53981,970000,0.194672
"53982",139,53982,980000,0.188842
"53983",139,53983,990000,0.149754
"53984",139,53984,1000000,0.221509
"53985",139,53985,1010000,0.271027
"53986",139,53986,1020000,0.203341
"53987",139,53987,1030000,0.148031
"53988",139,53988,1040000,0.029383
"53989",139,53989,1050000,0.108783
"53990",139,53990,1060000,0.0858267
"53991",139,53991,1070000,0.0504969
"53992",139,53992,1080000,0.0627776
"53993",139,53993,1090000,0.156518
"53994",139,53994,1100000,0.135756
"53995",139,53995,1110000,0.310227
"53996",139,53996,1120000,0.406555
"53997",139,53997,1140000,0.0907263
"53998",139,53998,1150000,0.221114
"53999",139,53999,1160000,0.0691554
"54000",139,54000,1170000,0.186465
"54001",139,54001,1190000,0.217892
"54002",139,54002,1200000,0.127313
"54003",139,54003,1210000,0.241215
"54004",139,54004,1220000,0.30439
"54005",139,54005,1240000,0.27534
"54006",139,54006,1260000,0.32246
"54007",139,54007,1270000,0.339901
"54008",139,54008,1280000,0.267029
"54009",139,54009,1300000,0.273313
"54010",139,54010,1330000,0.227651
"54011",139,54011,1340000,0.191386
"54012",139,54012,1350000,0.183455
"54013",139,54013,1360000,0.302855
"54014",139,54014,1370000,0.212586
"54015",139,54015,1380000,0.176326
"54016",139,54016,1390000,0.334316
"54017",139,54017,1400000,0.156481
"54018",139,54018,1410000,0.231405
"54019",139,54019,1420000,0.449873
"54020",139,54020,1430000,0.0813987
"54021",139,54021,1440000,0.207134
"54022",139,54022,1460000,0.125217
"54023",139,54023,1470000,0.198688
"54024",139,54024,1480000,0.171025
"54025",139,54025,1490000,0.138676
"54026",139,54026,1510000,0.190494
"54027",139,54027,1520000,0.233295
"54028",139,54028,1530000,0.331031
"54029",139,54029,1550000,0.184507
"54030",139,54030,1560000,0.182236
"54031",139,54031,1570000,0.057024
"54032",139,54032,1580000,0.205206
"54033",139,54033,1590000,0.195848
"54034",139,54034,1600000,0.282975
"54035",139,54035,1610000,0.284743
"54036",139,54036,1620000,0.160604
"54037",139,54037,1630000,0.326656
"54038",139,54038,1640000,0.115618
"54039",139,54039,1650000,0.200408
"54040",139,54040,1670000,0.200777
"54041",139,54041,1680000,0.0564425
"54042",139,54042,1690000,0.136487
"54043",139,54043,1700000,0.158744
"54044",139,54044,1710000,0.185058
"54045",139,54045,1720000,0.152672
"54046",139,54046,1740000,0.118368
"54047",139,54047,1750000,0.185173
"54048",139,54048,1760000,0.108823
"54049",139,54049,1770000,0.0706007
"54050",139,54050,1780000,0.143604
"54051",139,54051,1790000,0.108003
"54052",139,54052,1800000,0.151027
"54053",139,54053,1810000,0.146255
"54054",139,54054,1820000,0.255937
"54055",139,54055,1830000,0.235142
"54056",139,54056,1840000,0.148311
"54057",139,54057,1850000,0.350041
"54058",139,54058,1860000,0.295722
"54059",139,54059,1870000,0.3537
"54060",139,54060,1880000,0.266035
"54061",139,54061,1890000,0.448135
"54062",139,54062,1900000,0.446316
"54063",139,54063,1910000,0.183915
"54064",139,54064,1920000,0.230715
"54065",139,54065,1930000,0.1797
"54066",139,54066,1940000,0.097874
"54067",139,54067,1950000,0.262095
"54068",139,54068,1960000,0.118145
"54069",140,54069,10000,0.0446063
"54070",140,54070,20000,0.0815448
"54071",140,54071,30000,0.0777697
"54072",140,54072,50000,0.171862
"54073",140,54073,90000,0.162837
"54074",140,54074,110000,0.192064
"54075",140,54075,120000,0.147727
"54076",140,54076,130000,0.090144
"54077",140,54077,140000,0.156401
"54078",140,54078,150000,0.100397
"54079",140,54079,160000,0.146232
"54080",140,54080,170000,0.248577
"54081",140,54081,180000,0.199346
"54082",140,54082,190000,0.165236
"54083",140,54083,200000,0.340321
"54084",140,54084,210000,0.342207
"54085",140,54085,220000,0.246101
"54086",140,54086,230000,0.426094
"54087",140,54087,240000,0.253983
"54088",140,54088,250000,0.159585
"54089",140,54089,260000,0.290441
"54090",140,54090,270000,0.147934
"54091",140,54091,280000,0.181421
"54092",140,54092,290000,0.269631
"54093",140,54093,300000,0.211363
"54094",140,54094,320000,0.120399
"54095",140,54095,330000,0.321409
"54096",140,54096,340000,0.226518
"54097",140,54097,350000,0.309233
"54098",140,54098,360000,0.3069
"54099",140,54099,370000,0.201857
"54100",140,54100,390000,0.189255
"54101",140,54101,400000,0.194839
"54102",140,54102,410000,0.300036
"54103",140,54103,420000,0.307357
"54104",140,54104,430000,0.262769
"54105",140,54105,440000,0.0677019
"54106",140,54106,450000,0.112781
"54107",140,54107,460000,0.137918
"54108",140,54108,470000,0.206619
"54109",140,54109,480000,0.108222
"54110",140,54110,490000,0.132562
"54111",140,54111,500000,0.0957586
"54112",140,54112,530000,0.0553495
"54113",140,54113,540000,0.191429
"54114",140,54114,550000,0.173268
"54115",140,54115,560000,0.282492
"54116",140,54116,570000,0.183724
"54117",140,54117,580000,0.297994
"54118",140,54118,590000,0.279439
"54119",140,54119,600000,0.296823
"54120",140,54120,610000,0.356709
"54121",140,54121,620000,0.227434
"54122",140,54122,640000,0.222413
"54123",140,54123,650000,0.365196
"54124",140,54124,660000,0.221318
"54125",140,54125,670000,0.314185
"54126",140,54126,700000,0.196874
"54127",140,54127,710000,0.289829
"54128",140,54128,720000,0.286293
"54129",140,54129,730000,0.228619
"54130",140,54130,740000,0.101699
"54131",140,54131,750000,0.334507
"54132",140,54132,760000,0.314555
"54133",140,54133,770000,0.236014
"54134",140,54134,780000,0.218588
"54135",140,54135,790000,0.270926
"54136",140,54136,800000,0.400512
"54137",140,54137,810000,0.148278
"54138",140,54138,820000,0.112258
"54139",140,54139,830000,0.28763
"54140",140,54140,840000,0.0726062
"54141",140,54141,850000,0.211043
"54142",140,54142,860000,0.194675
"54143",140,54143,870000,0.206635
"54144",140,54144,890000,0.0411179
"54145",140,54145,900000,0.589097
"54146",140,54146,910000,0.176672
"54147",140,54147,920000,0.133765
"54148",140,54148,930000,0.102293
"54149",140,54149,940000,0.242765
"54150",140,54150,950000,0.260047
"54151",140,54151,960000,0.116754
"54152",140,54152,970000,0.122674
"54153",140,54153,980000,0.0814194
"54154",140,54154,990000,0.103308
"54155",140,54155,1000000,0.153868
"54156",140,54156,1010000,0.144556
"54157",140,54157,1020000,0.0511237
"54158",140,54158,1030000,0.0709984
"54159",140,54159,1050000,0.0624951
"54160",140,54160,1060000,0.0916905
"54161",140,54161,1070000,0.0762835
"54162",140,54162,1080000,0.118065
"54163",140,54163,1090000,0.0775965
"54164",140,54164,1100000,0.120128
"54165",140,54165,1110000,0.0722886
"54166",140,54166,1120000,0.148493
"54167",140,54167,1130000,0.191588
"54168",140,54168,1140000,0.0738432
"54169",140,54169,1150000,0.110884
"54170",140,54170,1160000,0.0970816
"54171",140,54171,1170000,0.165074
"54172",140,54172,1180000,0.175578
"54173",140,54173,1190000,0.214582
"54174",140,54174,1200000,0.0392851
"54175",140,54175,1210000,0.111984
"54176",140,54176,1220000,0.0494296
"54177",140,54177,1230000,0.0379112
"54178",140,54178,1240000,0.177564
"54179",140,54179,1250000,0.212819
"54180",140,54180,1260000,0.192178
"54181",140,54181,1270000,0.138211
"54182",140,54182,1280000,0.00433051
"54183",140,54183,1290000,0.117
"54184",140,54184,1300000,0.146492
"54185",140,54185,1320000,0.117036
"54186",140,54186,1330000,0.0233688
"54187",140,54187,1340000,0.0361266
"54188",140,54188,1350000,0.00693117
"54189",140,54189,1360000,0.0963052
"54190",140,54190,1370000,0.0878521
"54191",140,54191,1380000,0.215703
"54192",140,54192,1400000,0.197146
"54193",140,54193,1410000,0.293033
"54194",140,54194,1420000,0.21863
"54195",140,54195,1430000,0.139751
"54196",140,54196,1440000,0.111705
"54197",140,54197,1450000,0.0443325
"54198",140,54198,1460000,0.0915542
"54199",140,54199,1470000,0.0859194
"54200",140,54200,1480000,0.111391
"54201",140,54201,1490000,0.056727
"54202",140,54202,1500000,0.0356517
"54203",140,54203,1510000,0.118467
"54204",140,54204,1520000,0.139971
"54205",140,54205,1530000,0.0984443
"54206",140,54206,1540000,0.143458
"54207",140,54207,1560000,0.128238
"54208",140,54208,1570000,0.141276
"54209",140,54209,1580000,0.0374857
"54210",140,54210,1590000,0.194748
"54211",140,54211,1600000,0.0581845
"54212",140,54212,1610000,0.15211
"54213",140,54213,1620000,0.131417
"54214",140,54214,1630000,0.0897387
"54215",140,54215,1640000,0.148969
"54216",140,54216,1650000,0.0207398
"54217",140,54217,1680000,0.13644
"54218",140,54218,1690000,0.202913
"54219",140,54219,1700000,0.161295
"54220",140,54220,1710000,0.0760163
"54221",140,54221,1720000,0.134984
"54222",140,54222,1730000,0.136885
"54223",140,54223,1740000,0.178909
"54224",140,54224,1750000,0.144675
"54225",140,54225,1760000,0.0943053
"54226",140,54226,1770000,0.19913
"54227",140,54227,1780000,0.0397139
"54228",140,54228,1790000,0.136594
"54229",140,54229,1800000,0.309294
"54230",140,54230,1810000,0.10245
"54231",140,54231,1820000,0.084777
"54232",140,54232,1830000,0.268921
"54233",140,54233,1840000,0.376711
"54234",140,54234,1850000,0.156776
"54235",140,54235,1860000,0.0808752
"54236",140,54236,1870000,0.23388
"54237",140,54237,1880000,0.293298
"54238",140,54238,1890000,0.289734
"54239",140,54239,1900000,0.125602
"54240",140,54240,1910000,0.218551
"54241",140,54241,1940000,0.0141655
"54242",140,54242,1950000,0.337884
"54243",141,54243,10000,0.572116
"54244",141,54244,20000,0.141814
"54245",141,54245,30000,0.139224
"54246",141,54246,40000,0.238808
"54247",141,54247,50000,0.26708
"54248",141,54248,60000,0.221247
"54249",141,54249,70000,0.196825
"54250",141,54250,80000,0.172392
"54251",141,54251,90000,0.212844
"54252",141,54252,100000,0.226116
"54253",141,54253,110000,0.192731
"54254",141,54254,120000,0.114661
"54255",141,54255,130000,0.179719
